path,emotion
processed_audio\tess_neutral_YAF_room_neutral.wav,neutral
processed_audio\tess_neutral_YAF_rose_neutral.wav,neutral
processed_audio\tess_neutral_YAF_rot_neutral.wav,neutral
processed_audio\tess_neutral_YAF_rough_neutral.wav,neutral
processed_audio\tess_neutral_YAF_rush_neutral.wav,neutral
processed_audio\tess_neutral_YAF_said_neutral.wav,neutral
processed_audio\tess_neutral_YAF_sail_neutral.wav,neutral
processed_audio\tess_neutral_YAF_search_neutral.wav,neutral
processed_audio\tess_neutral_YAF_seize_neutral.wav,neutral
processed_audio\tess_neutral_YAF_sell_neutral.wav,neutral
processed_audio\tess_neutral_YAF_shack_neutral.wav,neutral
processed_audio\tess_neutral_YAF_shall_neutral.wav,neutral
processed_audio\tess_neutral_YAF_shawl_neutral.wav,neutral
processed_audio\tess_neutral_YAF_sheep_neutral.wav,neutral
processed_audio\tess_neutral_YAF_shirt_neutral.wav,neutral
processed_audio\tess_neutral_YAF_should_neutral.wav,neutral
processed_audio\tess_neutral_YAF_shout_neutral.wav,neutral
processed_audio\tess_neutral_YAF_size_neutral.wav,neutral
processed_audio\tess_neutral_YAF_soap_neutral.wav,neutral
processed_audio\tess_neutral_YAF_soup_neutral.wav,neutral
processed_audio\tess_neutral_YAF_sour_neutral.wav,neutral
processed_audio\tess_neutral_YAF_south_neutral.wav,neutral
processed_audio\tess_neutral_YAF_sub_neutral.wav,neutral
processed_audio\tess_neutral_YAF_such_neutral.wav,neutral
processed_audio\tess_neutral_YAF_sure_neutral.wav,neutral
processed_audio\tess_neutral_YAF_take_neutral.wav,neutral
processed_audio\tess_neutral_YAF_talk_neutral.wav,neutral
processed_audio\tess_neutral_YAF_tape_neutral.wav,neutral
processed_audio\tess_neutral_YAF_team_neutral.wav,neutral
processed_audio\tess_neutral_YAF_tell_neutral.wav,neutral
processed_audio\tess_neutral_YAF_thin_neutral.wav,neutral
processed_audio\tess_neutral_YAF_third_neutral.wav,neutral
processed_audio\tess_neutral_YAF_thought_neutral.wav,neutral
processed_audio\tess_neutral_YAF_thumb_neutral.wav,neutral
processed_audio\tess_neutral_YAF_time_neutral.wav,neutral
processed_audio\tess_neutral_YAF_tip_neutral.wav,neutral
processed_audio\tess_neutral_YAF_tire_neutral.wav,neutral
processed_audio\tess_neutral_YAF_ton_neutral.wav,neutral
processed_audio\tess_neutral_YAF_tool_neutral.wav,neutral
processed_audio\tess_neutral_YAF_tough_neutral.wav,neutral
processed_audio\tess_neutral_YAF_turn_neutral.wav,neutral
processed_audio\tess_neutral_YAF_vine_neutral.wav,neutral
processed_audio\tess_neutral_YAF_voice_neutral.wav,neutral
processed_audio\tess_neutral_YAF_void_neutral.wav,neutral
processed_audio\tess_neutral_YAF_vote_neutral.wav,neutral
processed_audio\tess_neutral_YAF_wag_neutral.wav,neutral
processed_audio\tess_neutral_YAF_walk_neutral.wav,neutral
processed_audio\tess_neutral_YAF_wash_neutral.wav,neutral
processed_audio\tess_neutral_YAF_week_neutral.wav,neutral
processed_audio\tess_neutral_YAF_wheat_neutral.wav,neutral
processed_audio\tess_neutral_YAF_when_neutral.wav,neutral
processed_audio\tess_neutral_YAF_which_neutral.wav,neutral
processed_audio\tess_neutral_YAF_whip_neutral.wav,neutral
processed_audio\tess_neutral_YAF_white_neutral.wav,neutral
processed_audio\tess_neutral_YAF_wife_neutral.wav,neutral
processed_audio\tess_neutral_YAF_wire_neutral.wav,neutral
processed_audio\tess_neutral_YAF_witch_neutral.wav,neutral
processed_audio\tess_neutral_YAF_yearn_neutral.wav,neutral
processed_audio\tess_neutral_YAF_yes_neutral.wav,neutral
processed_audio\tess_neutral_YAF_young_neutral.wav,neutral
processed_audio\tess_neutral_YAF_youth_neutral.wav,neutral
processed_audio\tess_surprised_YAF_back_ps.wav,surprised
processed_audio\tess_surprised_YAF_bar_ps.wav,surprised
processed_audio\tess_surprised_YAF_base_ps.wav,surprised
processed_audio\tess_surprised_YAF_bath_ps.wav,surprised
processed_audio\tess_surprised_YAF_bean_ps.wav,surprised
processed_audio\tess_surprised_YAF_beg_ps.wav,surprised
processed_audio\tess_surprised_YAF_bite_ps.wav,surprised
processed_audio\tess_surprised_YAF_boat_ps.wav,surprised
processed_audio\tess_surprised_YAF_bone_ps.wav,surprised
processed_audio\tess_surprised_YAF_book_ps.wav,surprised
processed_audio\tess_surprised_YAF_bought_ps.wav,surprised
processed_audio\tess_surprised_YAF_burn_ps.wav,surprised
processed_audio\tess_surprised_YAF_cab_ps.wav,surprised
processed_audio\tess_surprised_YAF_calm_ps.wav,surprised
processed_audio\tess_surprised_YAF_came_ps.wav,surprised
processed_audio\tess_surprised_YAF_cause_ps.wav,surprised
processed_audio\tess_surprised_YAF_chain_ps.wav,surprised
processed_audio\tess_surprised_YAF_chair_ps.wav,surprised
processed_audio\tess_surprised_YAF_chalk_ps.wav,surprised
processed_audio\tess_surprised_YAF_chat_ps.wav,surprised
processed_audio\tess_surprised_YAF_check_ps.wav,surprised
processed_audio\tess_surprised_YAF_cheek_ps.wav,surprised
processed_audio\tess_surprised_YAF_chief_ps.wav,surprised
processed_audio\tess_surprised_YAF_choice_ps.wav,surprised
processed_audio\tess_surprised_YAF_cool_ps.wav,surprised
processed_audio\tess_surprised_YAF_dab_ps.wav,surprised
processed_audio\tess_surprised_YAF_date_ps.wav,surprised
processed_audio\tess_surprised_YAF_dead_ps.wav,surprised
processed_audio\tess_surprised_YAF_death_ps.wav,surprised
processed_audio\tess_surprised_YAF_deep_ps.wav,surprised
processed_audio\tess_surprised_YAF_dime_ps.wav,surprised
processed_audio\tess_surprised_YAF_dip_ps.wav,surprised
processed_audio\tess_surprised_YAF_ditch_ps.wav,surprised
processed_audio\tess_surprised_YAF_dodge_ps.wav,surprised
processed_audio\tess_surprised_YAF_dog_ps.wav,surprised
processed_audio\tess_surprised_YAF_doll_ps.wav,surprised
processed_audio\tess_surprised_YAF_door_ps.wav,surprised
processed_audio\tess_surprised_YAF_fail_ps.wav,surprised
processed_audio\tess_surprised_YAF_fall_ps.wav,surprised
processed_audio\tess_surprised_YAF_far_ps.wav,surprised
processed_audio\tess_surprised_YAF_fat_ps.wav,surprised
processed_audio\tess_surprised_YAF_fit_ps.wav,surprised
processed_audio\tess_surprised_YAF_five_ps.wav,surprised
processed_audio\tess_surprised_YAF_food_ps.wav,surprised
processed_audio\tess_surprised_YAF_gap_ps.wav,surprised
processed_audio\tess_surprised_YAF_gas_ps.wav,surprised
processed_audio\tess_surprised_YAF_gaze_ps.wav,surprised
processed_audio\tess_surprised_YAF_germ_ps.wav,surprised
processed_audio\tess_surprised_YAF_get_ps.wav,surprised
processed_audio\tess_surprised_YAF_gin_ps.wav,surprised
processed_audio\tess_surprised_YAF_goal_ps.wav,surprised
processed_audio\tess_surprised_YAF_good_ps.wav,surprised
processed_audio\tess_surprised_YAF_goose_ps.wav,surprised
processed_audio\tess_surprised_YAF_gun_ps.wav,surprised
processed_audio\tess_surprised_YAF_half_ps.wav,surprised
processed_audio\tess_surprised_YAF_hall_ps.wav,surprised
processed_audio\tess_surprised_YAF_hash_ps.wav,surprised
processed_audio\tess_surprised_YAF_hate_ps.wav,surprised
processed_audio\tess_surprised_YAF_have_ps.wav,surprised
processed_audio\tess_surprised_YAF_haze_ps.wav,surprised
processed_audio\tess_surprised_YAF_hire_ps.wav,surprised
processed_audio\tess_surprised_YAF_hit_ps.wav,surprised
processed_audio\tess_surprised_YAF_hole_ps.wav,surprised
processed_audio\tess_surprised_YAF_home_ps.wav,surprised
processed_audio\tess_surprised_YAF_hurl_ps.wav,surprised
processed_audio\tess_surprised_YAF_hush_ps.wav,surprised
processed_audio\tess_surprised_YAF_jail_ps.wav,surprised
processed_audio\tess_surprised_YAF_jar_ps.wav,surprised
processed_audio\tess_surprised_YAF_join_ps.wav,surprised
processed_audio\tess_surprised_YAF_judge_ps.wav,surprised
processed_audio\tess_surprised_YAF_jug_ps.wav,surprised
processed_audio\tess_surprised_YAF_juice_ps.wav,surprised
processed_audio\tess_surprised_YAF_keen_ps.wav,surprised
processed_audio\tess_surprised_YAF_keep_ps.wav,surprised
processed_audio\tess_surprised_YAF_keg_ps.wav,surprised
processed_audio\tess_surprised_YAF_kick_ps.wav,surprised
processed_audio\tess_surprised_YAF_kill_ps.wav,surprised
processed_audio\tess_surprised_YAF_king_ps.wav,surprised
processed_audio\tess_surprised_YAF_kite_ps.wav,surprised
processed_audio\tess_surprised_YAF_knock_ps.wav,surprised
processed_audio\tess_surprised_YAF_late_ps.wav,surprised
processed_audio\tess_surprised_YAF_laud_ps.wav,surprised
processed_audio\tess_surprised_YAF_lean_ps.wav,surprised
processed_audio\tess_surprised_YAF_learn_ps.wav,surprised
processed_audio\tess_surprised_YAF_lease_ps.wav,surprised
processed_audio\tess_surprised_YAF_lid_ps.wav,surprised
processed_audio\tess_surprised_YAF_life_ps.wav,surprised
processed_audio\tess_surprised_YAF_limb_ps.wav,surprised
processed_audio\tess_surprised_YAF_live_ps.wav,surprised
processed_audio\tess_surprised_YAF_loaf_ps.wav,surprised
processed_audio\tess_surprised_YAF_long_ps.wav,surprised
processed_audio\tess_surprised_YAF_lore_ps.wav,surprised
processed_audio\tess_surprised_YAF_lose_ps.wav,surprised
processed_audio\tess_surprised_YAF_lot_ps.wav,surprised
processed_audio\tess_surprised_YAF_love_ps.wav,surprised
processed_audio\tess_surprised_YAF_luck_ps.wav,surprised
processed_audio\tess_surprised_YAF_make_ps.wav,surprised
processed_audio\tess_surprised_YAF_match_ps.wav,surprised
processed_audio\tess_surprised_YAF_merge_ps.wav,surprised
processed_audio\tess_surprised_YAF_mess_ps.wav,surprised
processed_audio\tess_surprised_YAF_met_ps.wav,surprised
processed_audio\tess_surprised_YAF_mill_ps.wav,surprised
processed_audio\tess_surprised_YAF_mob_ps.wav,surprised
processed_audio\tess_surprised_YAF_mode_ps.wav,surprised
processed_audio\tess_surprised_YAF_mood_ps.wav,surprised
processed_audio\tess_surprised_YAF_moon_ps.wav,surprised
processed_audio\tess_surprised_YAF_mop_ps.wav,surprised
processed_audio\tess_surprised_YAF_mouse_ps.wav,surprised
processed_audio\tess_surprised_YAF_nag_ps.wav,surprised
processed_audio\tess_surprised_YAF_name_ps.wav,surprised
processed_audio\tess_surprised_YAF_near_ps.wav,surprised
processed_audio\tess_surprised_YAF_neat_ps.wav,surprised
processed_audio\tess_surprised_YAF_nice_ps.wav,surprised
processed_audio\tess_surprised_YAF_note_ps.wav,surprised
processed_audio\tess_surprised_YAF_numb_ps.wav,surprised
processed_audio\tess_surprised_YAF_pad_ps.wav,surprised
processed_audio\tess_surprised_YAF_page_ps.wav,surprised
processed_audio\tess_surprised_YAF_pain_ps.wav,surprised
processed_audio\tess_surprised_YAF_pass_ps.wav,surprised
processed_audio\tess_surprised_YAF_pearl_ps.wav,surprised
processed_audio\tess_surprised_YAF_peg_ps.wav,surprised
processed_audio\tess_surprised_YAF_perch_ps.wav,surprised
processed_audio\tess_surprised_YAF_phone_ps.wav,surprised
processed_audio\tess_surprised_YAF_pick_ps.wav,surprised
processed_audio\tess_surprised_YAF_pike_ps.wav,surprised
processed_audio\tess_surprised_YAF_pole_ps.wav,surprised
processed_audio\tess_surprised_YAF_pool_ps.wav,surprised
processed_audio\tess_surprised_YAF_puff_ps.wav,surprised
processed_audio\tess_surprised_YAF_rag_ps.wav,surprised
processed_audio\tess_surprised_YAF_raid_ps.wav,surprised
processed_audio\tess_surprised_YAF_rain_ps.wav,surprised
processed_audio\tess_surprised_YAF_raise_ps.wav,surprised
processed_audio\tess_surprised_YAF_rat_ps.wav,surprised
processed_audio\tess_surprised_YAF_reach_ps.wav,surprised
processed_audio\tess_surprised_YAF_read_ps.wav,surprised
processed_audio\tess_surprised_YAF_red_ps.wav,surprised
processed_audio\tess_surprised_YAF_ring_ps.wav,surprised
processed_audio\tess_surprised_YAF_ripe_ps.wav,surprised
processed_audio\tess_surprised_YAF_road_ps.wav,surprised
processed_audio\tess_surprised_YAF_room_ps.wav,surprised
processed_audio\tess_surprised_YAF_rose_ps.wav,surprised
processed_audio\tess_surprised_YAF_rot_ps.wav,surprised
processed_audio\tess_surprised_YAF_rough_ps.wav,surprised
processed_audio\tess_surprised_YAF_rush_ps.wav,surprised
processed_audio\tess_surprised_YAF_said_ps.wav,surprised
processed_audio\tess_surprised_YAF_sail_ps.wav,surprised
processed_audio\tess_surprised_YAF_search_ps.wav,surprised
processed_audio\tess_surprised_YAF_seize_ps.wav,surprised
processed_audio\tess_surprised_YAF_sell_ps.wav,surprised
processed_audio\tess_surprised_YAF_shack_ps.wav,surprised
processed_audio\tess_surprised_YAF_shall_ps.wav,surprised
processed_audio\tess_surprised_YAF_shawl_ps.wav,surprised
processed_audio\tess_surprised_YAF_sheep_ps.wav,surprised
processed_audio\tess_surprised_YAF_shirt_ps.wav,surprised
processed_audio\tess_surprised_YAF_should_ps.wav,surprised
processed_audio\tess_surprised_YAF_shout_ps.wav,surprised
processed_audio\tess_surprised_YAF_size_ps.wav,surprised
processed_audio\tess_surprised_YAF_soap_ps.wav,surprised
processed_audio\tess_surprised_YAF_soup_ps.wav,surprised
processed_audio\tess_surprised_YAF_sour_ps.wav,surprised
processed_audio\tess_surprised_YAF_south_ps.wav,surprised
processed_audio\tess_surprised_YAF_sub_ps.wav,surprised
processed_audio\tess_surprised_YAF_such_ps.wav,surprised
processed_audio\tess_surprised_YAF_sure_ps.wav,surprised
processed_audio\tess_surprised_YAF_take_ps.wav,surprised
processed_audio\tess_surprised_YAF_talk_ps.wav,surprised
processed_audio\tess_surprised_YAF_tape_ps.wav,surprised
processed_audio\tess_surprised_YAF_team_ps.wav,surprised
processed_audio\tess_surprised_YAF_tell_ps.wav,surprised
processed_audio\tess_surprised_YAF_thin_ps.wav,surprised
processed_audio\tess_surprised_YAF_third_ps.wav,surprised
processed_audio\tess_surprised_YAF_thought_ps.wav,surprised
processed_audio\tess_surprised_YAF_thumb_ps.wav,surprised
processed_audio\tess_surprised_YAF_time_ps.wav,surprised
processed_audio\tess_surprised_YAF_tip_ps.wav,surprised
processed_audio\tess_surprised_YAF_tire_ps.wav,surprised
processed_audio\tess_surprised_YAF_ton_ps.wav,surprised
processed_audio\tess_surprised_YAF_tool_ps.wav,surprised
processed_audio\tess_surprised_YAF_tough_ps.wav,surprised
processed_audio\tess_surprised_YAF_turn_ps.wav,surprised
processed_audio\tess_surprised_YAF_vine_ps.wav,surprised
processed_audio\tess_surprised_YAF_voice_ps.wav,surprised
processed_audio\tess_surprised_YAF_void_ps.wav,surprised
processed_audio\tess_surprised_YAF_vote_ps.wav,surprised
processed_audio\tess_surprised_YAF_wag_ps.wav,surprised
processed_audio\tess_surprised_YAF_walk_ps.wav,surprised
processed_audio\tess_surprised_YAF_wash_ps.wav,surprised
processed_audio\tess_surprised_YAF_week_ps.wav,surprised
processed_audio\tess_surprised_YAF_wheat_ps.wav,surprised
processed_audio\tess_surprised_YAF_when_ps.wav,surprised
processed_audio\tess_surprised_YAF_which_ps.wav,surprised
processed_audio\tess_surprised_YAF_whip_ps.wav,surprised
processed_audio\tess_surprised_YAF_white_ps.wav,surprised
processed_audio\tess_surprised_YAF_wife_ps.wav,surprised
processed_audio\tess_surprised_YAF_wire_ps.wav,surprised
processed_audio\tess_surprised_YAF_witch_ps.wav,surprised
processed_audio\tess_surprised_YAF_yearn_ps.wav,surprised
processed_audio\tess_surprised_YAF_yes_ps.wav,surprised
processed_audio\tess_surprised_YAF_young_ps.wav,surprised
processed_audio\tess_surprised_YAF_youth_ps.wav,surprised
processed_audio\tess_sad_YAF_back_sad.wav,sad
processed_audio\tess_sad_YAF_bar_sad.wav,sad
processed_audio\tess_sad_YAF_base_sad.wav,sad
processed_audio\tess_sad_YAF_bath_sad.wav,sad
processed_audio\tess_sad_YAF_bean_sad.wav,sad
processed_audio\tess_sad_YAF_beg_sad.wav,sad
processed_audio\tess_sad_YAF_bite_sad.wav,sad
processed_audio\tess_sad_YAF_boat_sad.wav,sad
processed_audio\tess_sad_YAF_bone_sad.wav,sad
processed_audio\tess_sad_YAF_book_sad.wav,sad
processed_audio\tess_sad_YAF_bought_sad.wav,sad
processed_audio\tess_sad_YAF_burn_sad.wav,sad
processed_audio\tess_sad_YAF_cab_sad.wav,sad
processed_audio\tess_sad_YAF_calm_sad.wav,sad
processed_audio\tess_sad_YAF_came_sad.wav,sad
processed_audio\tess_sad_YAF_cause_sad.wav,sad
processed_audio\tess_sad_YAF_chain_sad.wav,sad
processed_audio\tess_sad_YAF_chair_sad.wav,sad
processed_audio\tess_sad_YAF_chalk_sad.wav,sad
processed_audio\tess_sad_YAF_chat_sad.wav,sad
processed_audio\tess_sad_YAF_check_sad.wav,sad
processed_audio\tess_sad_YAF_cheek_sad.wav,sad
processed_audio\tess_sad_YAF_chief_sad.wav,sad
processed_audio\tess_sad_YAF_choice_sad.wav,sad
processed_audio\tess_sad_YAF_cool_sad.wav,sad
processed_audio\tess_sad_YAF_dab_sad.wav,sad
processed_audio\tess_sad_YAF_date_sad.wav,sad
processed_audio\tess_sad_YAF_dead_sad.wav,sad
processed_audio\tess_sad_YAF_death_sad.wav,sad
processed_audio\tess_sad_YAF_deep_sad.wav,sad
processed_audio\tess_sad_YAF_dime_sad.wav,sad
processed_audio\tess_sad_YAF_dip_sad.wav,sad
processed_audio\tess_sad_YAF_ditch_sad.wav,sad
processed_audio\tess_sad_YAF_dodge_sad.wav,sad
processed_audio\tess_sad_YAF_dog_sad.wav,sad
processed_audio\tess_sad_YAF_doll_sad.wav,sad
processed_audio\tess_sad_YAF_door_sad.wav,sad
processed_audio\tess_sad_YAF_fail_sad.wav,sad
processed_audio\tess_sad_YAF_fall_sad.wav,sad
processed_audio\tess_sad_YAF_far_sad.wav,sad
processed_audio\tess_sad_YAF_fat_sad.wav,sad
processed_audio\tess_sad_YAF_fit_sad.wav,sad
processed_audio\tess_sad_YAF_five_sad.wav,sad
processed_audio\tess_sad_YAF_food_sad.wav,sad
processed_audio\tess_sad_YAF_gap_sad.wav,sad
processed_audio\tess_sad_YAF_gas_sad.wav,sad
processed_audio\tess_sad_YAF_gaze_sad.wav,sad
processed_audio\tess_sad_YAF_germ_sad.wav,sad
processed_audio\tess_sad_YAF_get_sad.wav,sad
processed_audio\tess_sad_YAF_gin_sad.wav,sad
processed_audio\tess_sad_YAF_goal_sad.wav,sad
processed_audio\tess_sad_YAF_good_sad.wav,sad
processed_audio\tess_sad_YAF_goose_sad.wav,sad
processed_audio\tess_sad_YAF_gun_sad.wav,sad
processed_audio\tess_sad_YAF_half_sad.wav,sad
processed_audio\tess_sad_YAF_hall_sad.wav,sad
processed_audio\tess_sad_YAF_hash_sad.wav,sad
processed_audio\tess_sad_YAF_hate_sad.wav,sad
processed_audio\tess_sad_YAF_have_sad.wav,sad
processed_audio\tess_sad_YAF_haze_sad.wav,sad
processed_audio\tess_sad_YAF_hire_sad.wav,sad
processed_audio\tess_sad_YAF_hit_sad.wav,sad
processed_audio\tess_sad_YAF_hole_sad.wav,sad
processed_audio\tess_sad_YAF_home_sad.wav,sad
processed_audio\tess_sad_YAF_hurl_sad.wav,sad
processed_audio\tess_sad_YAF_hush_sad.wav,sad
processed_audio\tess_sad_YAF_jail_sad.wav,sad
processed_audio\tess_sad_YAF_jar_sad.wav,sad
processed_audio\tess_sad_YAF_join_sad.wav,sad
processed_audio\tess_sad_YAF_judge_sad.wav,sad
processed_audio\tess_sad_YAF_jug_sad.wav,sad
processed_audio\tess_sad_YAF_juice_sad.wav,sad
processed_audio\tess_sad_YAF_keen_sad.wav,sad
processed_audio\tess_sad_YAF_keep_sad.wav,sad
processed_audio\tess_sad_YAF_keg_sad.wav,sad
processed_audio\tess_sad_YAF_kick_sad.wav,sad
processed_audio\tess_sad_YAF_kill_sad.wav,sad
processed_audio\tess_sad_YAF_king_sad.wav,sad
processed_audio\tess_sad_YAF_kite_sad.wav,sad
processed_audio\tess_sad_YAF_knock_sad.wav,sad
processed_audio\tess_sad_YAF_late_sad.wav,sad
processed_audio\tess_sad_YAF_laud_sad.wav,sad
processed_audio\tess_sad_YAF_lean_sad.wav,sad
processed_audio\tess_sad_YAF_learn_sad.wav,sad
processed_audio\tess_sad_YAF_lease_sad.wav,sad
processed_audio\tess_sad_YAF_lid_sad.wav,sad
processed_audio\tess_sad_YAF_life_sad.wav,sad
processed_audio\tess_sad_YAF_limb_sad.wav,sad
processed_audio\tess_sad_YAF_live_sad.wav,sad
processed_audio\tess_sad_YAF_loaf_sad.wav,sad
processed_audio\tess_sad_YAF_long_sad.wav,sad
processed_audio\tess_sad_YAF_lore_sad.wav,sad
processed_audio\tess_sad_YAF_lose_sad.wav,sad
processed_audio\tess_sad_YAF_lot_sad.wav,sad
processed_audio\tess_sad_YAF_love_sad.wav,sad
processed_audio\tess_sad_YAF_luck_sad.wav,sad
processed_audio\tess_sad_YAF_make_sad.wav,sad
processed_audio\tess_sad_YAF_match_sad.wav,sad
processed_audio\tess_sad_YAF_merge_sad.wav,sad
processed_audio\tess_sad_YAF_mess_sad.wav,sad
processed_audio\tess_sad_YAF_met_sad.wav,sad
processed_audio\tess_sad_YAF_mill_sad.wav,sad
processed_audio\tess_sad_YAF_mob_sad.wav,sad
processed_audio\tess_sad_YAF_mode_sad.wav,sad
processed_audio\tess_sad_YAF_mood_sad.wav,sad
processed_audio\tess_sad_YAF_moon_sad.wav,sad
processed_audio\tess_sad_YAF_mop_sad.wav,sad
processed_audio\tess_sad_YAF_mouse_sad.wav,sad
processed_audio\tess_sad_YAF_nag_sad.wav,sad
processed_audio\tess_sad_YAF_name_sad.wav,sad
processed_audio\tess_sad_YAF_near_sad.wav,sad
processed_audio\tess_sad_YAF_neat_sad.wav,sad
processed_audio\tess_sad_YAF_nice_sad.wav,sad
processed_audio\tess_sad_YAF_note_sad.wav,sad
processed_audio\tess_sad_YAF_numb_sad.wav,sad
processed_audio\tess_sad_YAF_pad_sad.wav,sad
processed_audio\tess_sad_YAF_page_sad.wav,sad
processed_audio\tess_sad_YAF_pain_sad.wav,sad
processed_audio\tess_sad_YAF_pass_sad.wav,sad
processed_audio\tess_sad_YAF_pearl_sad.wav,sad
processed_audio\tess_sad_YAF_peg_sad.wav,sad
processed_audio\tess_sad_YAF_perch_sad.wav,sad
processed_audio\tess_sad_YAF_phone_sad.wav,sad
processed_audio\tess_sad_YAF_pick_sad.wav,sad
processed_audio\tess_sad_YAF_pike_sad.wav,sad
processed_audio\tess_sad_YAF_pole_sad.wav,sad
processed_audio\tess_sad_YAF_pool_sad.wav,sad
processed_audio\tess_sad_YAF_puff_sad.wav,sad
processed_audio\tess_sad_YAF_rag_sad.wav,sad
processed_audio\tess_sad_YAF_raid_sad.wav,sad
processed_audio\tess_sad_YAF_rain_sad.wav,sad
processed_audio\tess_sad_YAF_raise_sad.wav,sad
processed_audio\tess_sad_YAF_rat_sad.wav,sad
processed_audio\tess_sad_YAF_reach_sad.wav,sad
processed_audio\tess_sad_YAF_read_sad.wav,sad
processed_audio\tess_sad_YAF_red_sad.wav,sad
processed_audio\tess_sad_YAF_ring_sad.wav,sad
processed_audio\tess_sad_YAF_ripe_sad.wav,sad
processed_audio\tess_sad_YAF_road_sad.wav,sad
processed_audio\tess_sad_YAF_room_sad.wav,sad
processed_audio\tess_sad_YAF_rose_sad.wav,sad
processed_audio\tess_sad_YAF_rot_sad.wav,sad
processed_audio\tess_sad_YAF_rough_sad.wav,sad
processed_audio\tess_sad_YAF_rush_sad.wav,sad
processed_audio\tess_sad_YAF_said_sad.wav,sad
processed_audio\tess_sad_YAF_sail_sad.wav,sad
processed_audio\tess_sad_YAF_search_sad.wav,sad
processed_audio\tess_sad_YAF_seize_sad.wav,sad
processed_audio\tess_sad_YAF_sell_sad.wav,sad
processed_audio\tess_sad_YAF_shack_sad.wav,sad
processed_audio\tess_sad_YAF_shall_sad.wav,sad
processed_audio\tess_sad_YAF_shawl_sad.wav,sad
processed_audio\tess_sad_YAF_sheep_sad.wav,sad
processed_audio\tess_sad_YAF_shirt_sad.wav,sad
processed_audio\tess_sad_YAF_should_sad.wav,sad
processed_audio\tess_sad_YAF_shout_sad.wav,sad
processed_audio\tess_sad_YAF_size_sad.wav,sad
processed_audio\tess_sad_YAF_soap_sad.wav,sad
processed_audio\tess_sad_YAF_soup_sad.wav,sad
processed_audio\tess_sad_YAF_sour_sad.wav,sad
processed_audio\tess_sad_YAF_south_sad.wav,sad
processed_audio\tess_sad_YAF_sub_sad.wav,sad
processed_audio\tess_sad_YAF_such_sad.wav,sad
processed_audio\tess_sad_YAF_sure_sad.wav,sad
processed_audio\tess_sad_YAF_take_sad.wav,sad
processed_audio\tess_sad_YAF_talk_sad.wav,sad
processed_audio\tess_sad_YAF_tape_sad.wav,sad
processed_audio\tess_sad_YAF_team_sad.wav,sad
processed_audio\tess_sad_YAF_tell_sad.wav,sad
processed_audio\tess_sad_YAF_thin_sad.wav,sad
processed_audio\tess_sad_YAF_third_sad.wav,sad
processed_audio\tess_sad_YAF_thought_sad.wav,sad
processed_audio\tess_sad_YAF_thumb_sad.wav,sad
processed_audio\tess_sad_YAF_time_sad.wav,sad
processed_audio\tess_sad_YAF_tip_sad.wav,sad
processed_audio\tess_sad_YAF_tire_sad.wav,sad
processed_audio\tess_sad_YAF_ton_sad.wav,sad
processed_audio\tess_sad_YAF_tool_sad.wav,sad
processed_audio\tess_sad_YAF_tough_sad.wav,sad
processed_audio\tess_sad_YAF_turn_sad.wav,sad
processed_audio\tess_sad_YAF_vine_sad.wav,sad
processed_audio\tess_sad_YAF_voice_sad.wav,sad
processed_audio\tess_sad_YAF_void_sad.wav,sad
processed_audio\tess_sad_YAF_vote_sad.wav,sad
processed_audio\tess_sad_YAF_wag_sad.wav,sad
processed_audio\tess_sad_YAF_walk_sad.wav,sad
processed_audio\tess_sad_YAF_wash_sad.wav,sad
processed_audio\tess_sad_YAF_week_sad.wav,sad
processed_audio\tess_sad_YAF_wheat_sad.wav,sad
processed_audio\tess_sad_YAF_when_sad.wav,sad
processed_audio\tess_sad_YAF_which_sad.wav,sad
processed_audio\tess_sad_YAF_whip_sad.wav,sad
processed_audio\tess_sad_YAF_white_sad.wav,sad
processed_audio\tess_sad_YAF_wife_sad.wav,sad
processed_audio\tess_sad_YAF_wire_sad.wav,sad
processed_audio\tess_sad_YAF_witch_sad.wav,sad
processed_audio\tess_sad_YAF_yearn_sad.wav,sad
processed_audio\tess_sad_YAF_yes_sad.wav,sad
processed_audio\tess_sad_YAF_young_sad.wav,sad
processed_audio\tess_sad_YAF_youth_sad.wav,sad
